train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
0.35992751112374505,0.5780484920740128,88.498,82.4,0.011660217933947474,0.21812098095026772,
0.3669197992671786,0.5492034398019314,88.252,83.24,0.0116014962306108,0.18228364053475282,
0.34927008973667995,0.6533595526218414,88.832,80.07,0.01181994435732322,0.3040894628851615,
0.3479576194682694,0.6325732031464577,88.688,81.71,0.011487830325465678,0.2846155836781883,
0.3330690645424606,0.5203843212127686,89.226,83.67,0.011765747728859981,0.18731525667030796,
0.33237257352113114,0.5506854377686977,89.22,83.04,0.01154509163878458,0.21831286424756657,
0.3253455227979309,0.4610510763525963,89.674,85.4,0.011626467985265395,0.1357055535546654,
0.31743381288655276,0.45413058161735537,89.932,85.88,0.011658612419577205,0.1366967687308026,
0.3120422915500753,0.6813011673092843,90.102,80.44,0.011770353292870095,0.36925887575920896,
0.3059055610462223,0.49186141669750216,90.146,84.62,0.011899923119703523,0.18595585565127987,
0.2956530890425148,0.5635112282633782,90.516,83.51,0.011868273205769336,0.2678581392208634,
0.2912577771393539,0.3942024303972721,90.612,87.72,0.011761728150155538,0.10294465325791818,
0.28103982007412043,0.47056506663560865,91.032,85.15,0.012000059532692365,0.18952524656148823,
0.27049389454867223,0.528929303586483,91.34,83.89,0.011772967360513595,0.2584354090378108,
0.2645126939810755,0.4563790890574455,91.444,85.62,0.011556191822452008,0.19186639507637,
0.2598019760397389,0.4265818078815937,91.744,86.5,0.011698741742107265,0.1667798318418548,
0.2454843269017956,0.4450740551948547,92.108,86.27,0.011758863468609198,0.1995897282930591,
0.23494615537278793,0.3881927286088467,92.442,87.48,0.011716640208993117,0.15324657323605875,
0.23286036569672777,0.4000783820450306,92.55,88.15,0.012169186111606296,0.16721801634830283,
0.2222361520809286,0.3858452248573303,92.772,88.24,0.011735447837263727,0.16360907277640171,
0.21009773993507372,0.40709059715270995,93.236,87.57,0.01207216377453426,0.19699285721763624,
0.205988353246923,0.4489323630928993,93.314,86.78,0.011847983845664413,0.2429440098459763,
0.2028446307839335,0.41237380892038344,93.608,88.01,0.011836440361979063,0.20952917813644995,
0.19718542458761074,0.41031820714473727,93.658,87.89,0.011784440721087443,0.21313278255712653,
0.18191087440304135,0.4377075172960758,94.124,86.86,0.012071912550865233,0.2557966428930345,
0.1716435461417031,0.38042903810739515,94.428,88.56,0.011797863504161005,0.20878549196569204,
0.16637684691630666,0.4192080853879452,94.696,88.21,0.011902799386807415,0.2528312384716385,
0.15748003920745057,0.34542093858122824,94.876,90.13,0.01177120696553184,0.18794089937377767,
