train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
0.038920100574688914,0.31338078700006006,98.762,92.01,0.011601092565395033,0.27446068642537114,
0.03730863473756844,0.3008728288859129,98.818,92.3,0.011829618297879348,0.2635641941483444,
0.03280883321724356,0.31680548019707205,99.0,91.83,0.011726684887390917,0.2839966469798285,
0.02943233876486721,0.300418044924736,99.142,92.43,0.011799410480977324,0.2709857061598688,
0.02979515543710107,0.31172516517341137,99.07,92.24,0.011837362328453747,0.28193000973631027,
0.026068230314404153,0.3179719530791044,99.25,92.5,0.011770009994506836,0.2919037227647003,
0.022242447919905414,0.3040666624903679,99.35,92.68,0.011921335059358641,0.2818242145704625,
0.022784221714929394,0.30652915984392165,99.362,92.42,0.011888232072600927,0.28374493812899226,
0.02094122252958205,0.31089525286108255,99.398,92.36,0.012240809247926678,0.2899540303315005,
0.01873879218200112,0.306097123734653,99.49,92.8,0.01222733524449341,0.28735833155265184,
0.017264878100422605,0.30332592722028495,99.554,92.82,0.011665436922741667,0.28606104911986235,
0.016536095977851363,0.30131714772433044,99.556,92.84,0.01168125120880049,0.28478105174647905,
0.014198191779251199,0.3042263358831406,99.664,92.95,0.011717115826618945,0.2900281441038894,
0.01409290042941642,0.2993607737123966,99.64,93.03,0.012126607358303216,0.2852678732829802,
0.012284659923475874,0.30570243645459416,99.726,92.88,0.011915953262992527,0.2934177765311183,
0.01097011747097125,0.3020534472167492,99.772,92.96,0.011914194087543146,0.29108332974577794,
0.01036299849369699,0.3031444402784109,99.78,93.09,0.011902247548408216,0.29278144178471394,
0.010499320983234079,0.3053648856654763,99.74,92.83,0.011951364214767885,0.29486556468224223,
0.00946240304686996,0.30839781507849695,99.778,92.9,0.011762341574939621,0.298935412031627,
0.009096270598009076,0.3053387279063463,99.812,93.01,0.011837421475773883,0.2962424573083372,
0.008690715245807262,0.30634970739483836,99.816,93.05,0.011559364435922764,0.2976589921490311,
0.008309570396148725,0.3054997888207436,99.838,93.03,0.01176736909715111,0.29719021842459487,
0.008438096262033448,0.3021127000078559,99.854,92.98,0.011508067245678523,0.29367460374582244,
0.008488692563858426,0.3061290807276964,99.832,93.04,0.011612407386760273,0.297640388163838,
0.007784642854972225,0.30430878449231386,99.87,93.01,0.01202254953896603,0.29652414163734164,
0.007525919836557583,0.3046381322667003,99.87,92.96,0.011790193255295229,0.2971122124301427,
0.00790500610410605,0.30349898774176837,99.85,93.03,0.011674466340438179,0.2955939816376623,
